time,url,average_response_ms,percent_packet_loss,packets_transmitted,packets_received,router,metric_type
2026-07-22 12:54:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:54:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:54:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:54:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:54:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:54:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:54:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:55:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:55:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:55:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:55:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:55:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:55:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:55:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:55:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:55:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:55:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:55:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:55:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:56:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:56:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:56:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:56:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:56:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:56:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:56:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:56:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:56:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:56:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:56:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:56:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:57:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:57:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:57:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:57:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:57:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:57:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:57:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:57:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:57:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:57:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:57:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:57:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:58:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:58:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:58:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:58:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:58:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:58:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:58:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:58:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:58:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:58:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:58:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:58:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:59:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:59:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:59:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:59:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:59:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:59:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 12:59:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:59:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:59:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 12:59:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 12:59:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 12:59:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:00:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:00:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:00:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:00:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:00:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:00:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:00:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:00:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:00:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:00:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:00:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:00:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:01:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:01:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:01:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:01:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:01:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:01:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:01:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:01:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:01:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:01:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:01:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:01:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:02:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:02:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:02:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:02:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:02:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:02:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:02:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:02:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:02:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:02:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:02:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:02:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:03:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:03:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:03:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:03:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:03:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:03:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:03:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:03:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:03:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:03:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:03:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:03:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:04:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:04:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:04:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:04:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:04:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:04:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:04:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:04:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:04:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:04:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:04:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:04:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:05:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:05:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:05:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:05:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:05:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:05:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:05:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:05:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:05:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:05:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:05:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:05:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:06:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:06:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:06:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:06:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:06:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:06:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:06:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:06:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:06:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:06:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:06:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:06:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:07:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:07:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:07:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:07:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:07:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:07:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:07:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:07:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:07:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:07:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:07:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:07:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:08:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:08:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:08:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:08:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:08:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:08:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:08:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:08:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:08:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:08:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:08:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:08:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:09:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:09:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:09:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:09:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:09:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:09:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:09:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:09:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:09:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:09:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:09:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:09:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:10:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:10:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:10:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:10:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:10:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:10:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:10:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:10:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:10:50+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:10:50+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:10:50+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:10:50+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:11:10+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:11:10+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:11:10+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:11:10+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:11:30+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:11:30+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:11:30+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:11:30+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:11:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:11:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:11:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:11:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:12:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:12:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:12:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:12:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:12:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:12:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:12:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:12:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:12:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:12:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:12:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:12:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:13:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:13:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:13:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:13:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:13:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:13:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:13:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:13:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:13:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:13:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:13:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:13:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:14:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:14:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:14:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:14:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:14:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:14:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:14:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:14:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:14:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:14:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:14:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:14:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:15:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:15:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:15:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:15:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:15:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:15:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:15:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:15:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:15:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:15:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:15:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:15:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:16:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:16:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:16:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:16:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:16:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:16:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:16:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:16:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:16:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:16:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:16:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:16:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:17:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:17:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:17:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
